,ZIP,City,State,Latitude,Longitude,County,Median Income,Population
662,30305,Atlanta,GA,33.830054,-84.38472,Fulton County,59424,23693
663,30142,Holly Springs,GA,34.242944,-84.458326,Wake County,,
664,30701,Calhoun,GA,34.4966,-84.93798000000002,Gordon County,24110,40820
665,31081,Rupert,GA,32.419094,-84.28475,Minidoka County,-666666666,72
666,30805,Blythe,GA,33.297318,-82.21503,Riverside County,24571,2735
667,31012,Chester,GA,32.396381,-83.16892,Cheshire West and Chester,24198,3099
668,31622,Alapaha,GA,31.379665000000006,-83.21803,Berrien County,23214,1972
669,31082,Sandersville,GA,32.984528999999995,-82.8375,Washington County,22395,9636
670,31763,Leesburg,GA,31.714526,-84.16931,Loudoun County,36161,24186
671,30506,Gainesville,GA,34.346102,-83.90100000000002,Alachua County,32151,44468
672,31058,Mauk,GA,32.498727,-84.42804,Taylor County,23194,1361
673,31620,Adel,GA,31.133004,-83.42736,Dallas County,25632,10836
674,30087,Stone Mountain,GA,33.817438,-84.13167,DeKalb County,35072,40003
675,31821,Omaha,GA,32.1342,-84.98499,Douglas County,18622,263
676,30175,Talking Rock,GA,34.537611,-84.51135,Pickens County,22759,5544
677,31203,Macon,GA,32.806707,-83.691315,Bibb County,,
678,30003,Norcross,GA,33.960353000000005,-84.037859,Gwinnett County,,
679,31063,Montezuma,GA,32.293293,-83.98913,Gray County,18672,4928
680,30177,Tate,GA,34.418116,-84.38462,Washington County,36202,1427
681,30467,Sylvania,GA,32.754635,-81.63543,Johnson County,22345,12070
682,31119,Atlanta,GA,33.891251000000004,-84.07455999999998,Fulton County,,
683,30541,Epworth,GA,34.925622,-84.42981,Blair County,23077,1580
684,31097,Yatesville,GA,32.912207,-84.14811999999998,Lawrence County,27000,1656
685,31312,Guyton,GA,32.313816,-81.3908,Effingham County,35947,20297
686,31999,Columbus,GA,32.491005,-84.874123,Franklin County,,
687,31807,Ellerslie,GA,32.634965,-84.80136999999998,Weld County,29924,3215
688,30113,Buchanan,GA,33.846270000000004,-85.20291,Botetourt County,24277,6649
689,30645,High Shoals,GA,33.801274,-83.516374,Paulding County,,
690,30261,Lagrange,GA,33.04567,-85.04899499999998,Troup County,,
691,30753,Trion,GA,34.558404,-85.30301,Chattooga County,22940,7330
692,30751,Tennga,GA,34.981449,-84.735233,Murray County,28971,40
693,31650,Willacoochee,GA,31.375165000000006,-83.01949,Atkinson County,22500,3404
694,31737,Colquitt,GA,31.152253,-84.69653000000002,Miller County,,
695,31022,Dudley,GA,32.516865,-83.09905,Worcester County,27457,1715
696,31040,Dublin,GA,32.540073,-82.914974,,,
697,30240,Lagrange,GA,33.029838,-85.0745,Troup County,24370,29114
698,31783,Rebecca,GA,31.767986,-83.47325,New York County,26758,883
699,31547,Kings Bay,GA,30.804684,-81.627717,Camden County,21594,1420
700,31746,Edison,GA,31.563327,-84.75869,Middlesex County,,
701,30083,Stone Mountain,GA,33.795621999999995,-84.19771,DeKalb County,22754,58323
702,30223,Griffin,GA,33.268184999999995,-84.27306,Muskogee County,20181,36986
703,31068,Oglethorpe,GA,32.329164,-84.07988,DeKalb County,24861,5079
704,31499,Savannah,GA,31.971394,-81.07155999999998,Chatham County,,
705,31702,Albany,GA,31.594782,-84.194812,Albany County,,
706,30017,Grayson,GA,33.888829,-83.96848,Knox County,39645,24416
707,30189,Woodstock,GA,34.117565,-84.57176,Ulster County,40815,38550
708,31126,Atlanta,GA,33.844371,-84.47405,Fulton County,,
709,31761,Jakin,GA,31.113122,-85.00251,Early County,,
710,30539,East Ellijay,GA,34.680011,-84.47154,Gilmer County,,
711,31720,Barwick,GA,30.890906,-83.73816,Thérèse-De Blainville,22176,296
712,31760,Irwinville,GA,31.706283000000006,-83.408633,Irwin County,,
713,30754,Summerville,GA,34.484483000000004,-85.34554399999998,Dorchester County,,
714,31091,Unadilla,GA,32.24473,-83.72075,Otsego County,21571,4353
715,30289,Turin,GA,33.32603,-84.637108,Metropolitan City of Turin,-666666666,276
716,31323,Riceboro,GA,31.658252,-81.48778,Liberty County,21571,1213
717,30002,Avondale Estates,GA,33.772122,-84.26491,DeKalb County,35693,5920
718,31738,Coolidge,GA,31.012042,-83.87218,Essex County,24940,1935
719,31035,Harrison,GA,32.835471000000005,-82.70761,Boone County,28586,1261
720,31039,Howard,GA,32.587537,-84.3895,Elk County,-666666666,0
721,30351,Atlanta,GA,33.844371,-84.47405,Fulton County,,
722,30438,Manassas,GA,32.152792,-82.01301,,-666666666,31
723,30598,Toccoa,GA,34.597674,-83.36206999999997,Stephens County,,
724,31064,Monticello,GA,33.319093,-83.70862,Albemarle County,22079,9071
725,30085,Tucker,GA,33.891251000000004,-84.07455999999998,DeKalb County,,
726,31631,Fargo,GA,30.680867,-82.58028,Cass County,25509,415
727,30252,Mcdonough,GA,33.464387,-84.08154,Henry County,36172,46286
728,31781,Poulan,GA,31.526584000000003,-83.79025,Richmond County,23711,2264
729,30097,Duluth,GA,34.02062100000001,-84.14294,St. Louis County,46545,46905
730,31703,Albany,GA,31.543065,-84.219594,Albany County,,
731,30313,Atlanta,GA,33.761223,-84.39599,Fulton County,8517,11529
732,30540,Ellijay,GA,34.688716,-84.46715999999998,Gilmer County,22275,20169
733,31002,Adrian,GA,32.549854,-82.56948,Lenawee County,19562,3071
734,31707,Albany,GA,31.568073,-84.22644,Albany County,25469,26094
735,30677,Watkinsville,GA,33.849286,-83.41232,Oconee County,37228,18337
736,31198,Atlanta,GA,33.844371,-84.47405,Fulton County,,
737,31780,Plains,GA,32.026125,-84.39361,Meade County,20239,2100
738,31786,Shellman,GA,31.72952,-84.60173,Randolph County,,
739,30291,Union City,GA,33.58087800000001,-84.54611,Alameda County,24219,21399
740,30389,Atlanta,GA,33.844371,-84.47405,Fulton County,,
741,30466,Summertown,GA,32.566594,-82.324475,Lawrence County,,
742,31558,Saint Marys,GA,30.761081,-81.56912,Jasper County,29862,21307
743,30580,Turnerville,GA,34.676584000000005,-83.43578000000002,Habersham County,,
744,31564,Waresboro,GA,31.018954,-82.416543,Ware County,,
745,31601,Valdosta,GA,30.807279,-83.28661,Lowndes County,17815,32084
746,31724,Bluffton,GA,31.528299,-84.86025,Beaufort County,,
747,31321,Pembroke,GA,32.163245,-81.64211,Robeson County,24346,7640
748,31073,Plainfield,GA,32.176429,-83.12289100000002,Hendricks County,,
749,31804,Cataula,GA,32.651617,-84.88805,Harris County,33027,5865
750,30436,Lyons,GA,32.177508,-82.30448,Rice County,22341,12092
751,30213,Fairburn,GA,33.565662,-84.59321,Fulton County,30412,32729
752,30619,Arnoldsville,GA,33.863663,-83.24825,Oglethorpe County,22368,1277
753,31604,Valdosta,GA,30.827965000000006,-83.25219200000002,Lowndes County,,
754,31917,Columbus,GA,32.491005,-84.874123,Franklin County,,
755,30314,Atlanta,GA,33.758056,-84.42268,Fulton County,13700,24446
756,30716,Tallapoosa,GA,33.744222,-85.286982,Haralson County,,
757,31752,Fowlstown,GA,30.803291,-84.54711,Decatur County,,
758,30523,Clarkesville,GA,34.700311,-83.51879,Habersham County,25393,12230
759,30652,Greensboro,GA,33.559342,-83.36415600000002,Guilford County,,
760,31202,Macon,GA,32.806707,-83.691315,Bibb County,,
761,30170,Roopville,GA,33.434562,-85.16973,Carroll County,25863,2943
762,30106,Austell,GA,33.828061,-84.62593000000003,Cobb County,28599,21742
763,30363,Atlanta,GA,33.844371,-84.47405,Fulton County,41704,3559
764,31568,White Oak,GA,31.003385,-81.79512,Allegheny County,19242,685
765,30045,Lawrenceville,GA,33.949054,-83.98565,Gwinnett County,35279,40179
766,30622,Bogart,GA,33.927792,-83.51552,Oconee County,31600,11803
767,31733,Chula,GA,31.592199,-83.48004,San Diego County,26181,1319
768,31830,Warm Springs,GA,32.896166,-84.71191,Meriwether County,16714,2571
769,30342,Atlanta,GA,33.879003000000004,-84.37203000000002,Fulton County,48233,30187
770,30510,Alto,GA,34.455729,-83.58913000000003,Cherokee County,20189,9042
771,31086,Smarr,GA,32.989503000000006,-83.876108,Monroe County,,
772,31204,Macon,GA,32.844871999999995,-83.67119,Bibb County,19436,29686
773,31195,Atlanta,GA,33.844371,-84.47405,Fulton County,,
774,30099,Duluth,GA,33.959534999999995,-84.105011,St. Louis County,,
775,30577,Toccoa,GA,34.561584,-83.31718000000002,Stephens County,20782,21204
776,30680,Winder,GA,33.992538,-83.71061,Barrow County,26214,42975
777,30301,Atlanta,GA,33.844371,-84.47405,Fulton County,,
778,31099,Warner Robins,GA,32.646236,-83.6513,Houston County,,
779,30515,Buford,GA,33.960353000000005,-84.037859,Gwinnett County,,
780,31077,Rhine,GA,31.953407,-83.18058,,20714,1395
781,31638,Morven,GA,30.935087,-83.50211,Anson County,16146,1107
782,31610,Sparks,GA,31.172669,-83.439433,Washoe County,,
783,30293,Woodbury,GA,32.973728,-84.5903,Orange County,18898,2948
784,30909,Augusta,GA,33.475936,-82.0697,Richmond County,27180,43374
785,30366,Atlanta,GA,33.891251000000004,-84.07455999999998,Fulton County,,
786,30182,Waco,GA,33.658254,-85.23496999999998,McLennan County,19109,2498
787,31729,Calvary,GA,30.729915,-84.34761999999998,Wilson County,,
788,30394,Atlanta,GA,33.844371,-84.47405,Fulton County,,
789,30266,Orchard Hill,GA,33.265656,-84.298964,Johnson County,,
790,31201,Macon,GA,32.830839000000005,-83.63529,Bibb County,14591,8103
791,31736,Coleman,GA,31.650441999999998,-84.87908,Sedgwick County,,
792,30138,Esom Hill,GA,33.99994,-85.172297,Polk County,,
793,31412,Savannah,GA,31.971394,-81.07155999999998,Chatham County,,
794,31701,Albany,GA,31.580774,-84.16044000000002,Albany County,16711,18584
795,31704,Albany,GA,31.549975,-84.061155,Albany County,,
796,31220,Macon,GA,32.862246,-83.78665,Bibb County,30094,14504
797,31415,Savannah,GA,32.075806,-81.12002,Chatham County,18550,12386
798,30029,Duluth,GA,33.960353000000005,-84.037859,St. Louis County,,
799,30206,Concord,GA,33.109599,-84.45541,Contra Costa County,31576,3609
800,30823,Stapleton,GA,33.234802,-82.46303,Denver County,18444,1837
801,31331,Townsend,GA,31.547412,-81.3862,Middlesex County,27430,7900
802,31519,Broxton,GA,31.676540000000006,-82.88991,Los Angeles County,25177,3474
803,30914,Augusta,GA,33.386041,-82.09099599999998,Richmond County,,
804,30620,Bethlehem,GA,33.928949,-83.73524,,31686,13644
805,30180,Villa Rica,GA,33.718079,-84.92356,Carroll County,31256,37325
806,31309,Fleming,GA,31.873145,-81.42676,Tulsa County,19800,923
807,31642,Pearson,GA,31.27291,-82.83341999999998,Shawnee County,20696,4779
808,30031,Decatur,GA,33.891251000000004,-84.07455999999998,DeKalb County,,
809,31095,Warner Robins,GA,32.487403,-83.669655,Houston County,,
810,30094,Conyers,GA,33.621906,-84.04633000000003,Rockdale County,31059,34928
811,30319,Atlanta,GA,33.872053,-84.33610999999998,Fulton County,55559,41839
812,30425,Garfield,GA,32.632683,-82.036,Labette County,25313,1339
813,31055,McRae,GA,32.045313,-82.8916,White County,18310,8194
814,30427,Glennville,GA,31.945767,-81.93594,Tattnall County,23832,12301
815,30385,Atlanta,GA,33.844371,-84.47405,Fulton County,,
816,31145,Atlanta,GA,33.891251000000004,-84.07455999999998,Fulton County,,
817,31549,Lumber City,GA,31.928525,-82.69332,Telfair County,17421,2157
818,30673,Washington,GA,33.728753999999995,-82.72612,,19859,7626
819,31715,Attapulgus,GA,30.743234,-84.48229,Decatur County,,
820,30233,Jackson,GA,33.294522,-83.97568000000003,Montgomery County,24625,23245
821,30733,Plainville,GA,34.409661,-85.03345,Hartford County,23214,2143
822,30146,Lebanon,GA,34.242944,-84.458326,,,
823,30740,Rocky Face,GA,34.757918,-85.05879,Alexander County,28792,8457
824,31518,Bristol,GA,31.513511,-82.18481,Sullivan County,20565,927
825,30133,Douglasville,GA,33.68966,-84.74459499999998,Douglas County,,
826,30332,Atlanta,GA,33.776305,-84.397976,Fulton County,3115,3115
827,30730,Lyerly,GA,34.376063,-85.4043,Chattooga County,18023,1933
828,30412,Alston,GA,32.083879,-82.47988000000002,Dorchester County,26786,69
829,30516,Bowersville,GA,34.370551,-83.05998000000002,Hart County,21774,2012
830,30030,Decatur,GA,33.771705,-84.29406999999998,DeKalb County,49207,29490
831,31199,Atlanta,GA,33.844371,-84.47405,Fulton County,,
832,30171,Rydal,GA,34.346142,-84.73232,Montgomery County,25700,3467
833,30179,Temple,GA,33.76324,-85.02667,Montgomery County,26907,19109
834,30315,Atlanta,GA,33.709595,-84.38365,Fulton County,18336,35511
835,30355,Atlanta,GA,33.844371,-84.47405,Fulton County,,
836,30507,Gainesville,GA,34.253714,-83.77348,Alachua County,22982,30076
837,30755,Tunnel Hill,GA,34.85973,-85.03867,Johnson County,25581,8813
838,30808,Dearing,GA,33.397137,-82.40335,Montgomery County,19427,4499
839,30459,Statesboro,GA,32.447036,-81.77772,Bulloch County,,
840,30623,Bostwick,GA,33.754234999999994,-83.511055,Putnam County,17714,130
841,30166,Carrollton,GA,33.571329,-85.030663,Dallas County,,
842,30268,Palmetto,GA,33.527793,-84.69453,Greenville County,23888,10434
843,30647,Ila,GA,34.120239,-83.288117,Douglas County,,
844,31419,Savannah,GA,31.986249,-81.20259,Chatham County,27436,58252
845,31543,Hortense,GA,31.320167,-81.85818,Indian River County,21034,4292
846,30250,Lovejoy,GA,33.437428000000004,-84.31519,Collin County,7455,656
847,30151,Nelson,GA,34.242944,-84.458326,Jackson County,,
848,30511,Baldwin,GA,34.469971,-83.50035,Douglas County,25438,4009
849,30624,Bowman,GA,34.193943,-83.03375,Bowman County,23739,3256
850,30026,Duluth,GA,33.962979,-84.092267,St. Louis County,,
851,30362,Atlanta,GA,33.891251000000004,-84.07455999999998,Fulton County,,
852,30143,Jasper,GA,34.454934,-84.41583,Division No. 15,30317,21487
853,30638,Farmington,GA,33.775001,-83.42456,San Juan County,,
854,31006,Butler,GA,32.563544,-84.2461,Butler County,23952,4476
855,31706,Albany,GA,31.559274,-84.176507,Albany County,,
856,30347,Atlanta,GA,33.844371,-84.47405,Fulton County,,
857,31146,Atlanta,GA,33.891251000000004,-84.07455999999998,Fulton County,,
858,30471,Twin City,GA,32.547214000000004,-82.17048,Jackson County,18584,5085
859,30345,Atlanta,GA,33.851735999999995,-84.28412,Fulton County,41794,25562
860,30232,Inman,GA,33.403811,-84.504403,McPherson County,,
861,30817,Lincolnton,GA,33.765566,-82.43899,Lincoln County,24737,7642
862,30912,Augusta,GA,33.386041,-82.09099599999998,Richmond County,-666666666,127
863,30109,Bowdon Junction,GA,33.653355,-85.136227,Carroll County,,
864,30346,Atlanta,GA,33.926753000000005,-84.33877,Fulton County,67207,4965
865,31007,Byromville,GA,32.199721000000004,-83.91327,Dooly County,18878,1132
866,30576,Tiger,GA,34.846806,-83.48178,Montgomery County,22466,2310
867,30428,Glenwood,GA,32.190739,-82.69115,Garfield County,19120,2783
868,30575,Talmo,GA,34.191571,-83.71124,Jackson County,26052,1533
869,31741,Damascus,GA,31.299009,-84.68772,,,
870,30903,Augusta,GA,33.386041,-82.09099599999998,Richmond County,26688,658
871,31507,Marshallville,GA,32.452926,-83.94433599999998,Wayne County,,
872,30441,Midville,GA,32.792831,-82.23715,Burke County,20953,1701
873,31041,Ideal,GA,32.371371,-84.18258,Tulsa County,14451,689
874,30720,Dalton,GA,34.766095,-84.9865,Whitfield County,27922,28382
875,31659,Nashville,GA,31.205388,-83.246084,Davidson County,,
876,30705,Chatsworth,GA,34.753129,-84.77502,Los Angeles County,24457,33460
877,31018,Davisboro,GA,32.976548,-82.61607,Washington County,7448,2674
878,31024,Eatonton,GA,33.318579,-83.35432,Putnam County,26389,20438
879,30757,Wildwood,GA,34.954188,-85.43231999999998,Cape May County,21163,2128
880,31093,Warner Robins,GA,32.638316,-83.64331999999997,Houston County,24273,28140
881,31303,Clyo,GA,32.508239,-81.3128,Effingham County,26986,2621
882,30461,Statesboro,GA,32.4906,-81.73165999999998,Bulloch County,30102,14366
883,31730,Camilla,GA,31.209854,-84.23666999999998,Mitchell County,21584,8419
884,30999,Augusta,GA,33.386041,-82.09099599999998,Richmond County,,
885,31422,Savannah,GA,31.971394,-81.07155999999998,Chatham County,,
886,30722,Dalton,GA,34.759522,-84.951261,Whitfield County,,
887,31065,Montrose,GA,32.564036,-83.16019,Montrose County,23144,1193
888,31784,Sale City,GA,31.258794,-84.02897,Mitchell County,25292,764
889,31015,Cordele,GA,31.950899,-83.77808,Crisp County,17401,21549
890,31548,Kingsland,GA,30.793409000000004,-81.68428,Llano County,27743,21146
891,30451,Pulaski,GA,32.414349,-82.086658,Brown County,-666666666,47
892,30554,Lula,GA,34.391688,-83.65979,Cook County,27146,7687
893,30033,Decatur,GA,33.811353999999994,-84.28335,DeKalb County,41027,32968
894,31023,Eastman,GA,32.193953,-83.1848,Dodge County,21081,14276
895,30183,Waleska,GA,34.332315,-84.57700000000001,Cherokee County,29380,6279
896,30264,Newnan,GA,33.361003000000004,-84.814173,Coweta County,,
897,31712,Arabi,GA,31.836577,-83.72045,St. Bernard Parish,21425,1084
898,31441,Savannah,GA,32.008183,-81.101502,Chatham County,,
899,30349,Atlanta,GA,33.61541,-84.49033,Fulton County,28266,75514
900,31605,Valdosta,GA,30.92205,-83.25332,Lowndes County,31731,22289
901,31004,Bolingbroke,GA,32.946971000000005,-83.800628,Monroe County,,
902,30107,Ball Ground,GA,34.344939000000004,-84.37204,Cherokee County,33798,14606
903,31624,Axson,GA,31.297883,-82.71029,Atkinson County,24761,1468
904,31062,Milledgeville,GA,33.087138,-83.22492,Baldwin County,14286,499
905,31085,Shady Dale,GA,33.421694,-83.61433000000002,Jasper County,22500,1292
906,30544,Demorest,GA,34.593092,-83.562922,Habersham County,,
907,31313,Hinesville,GA,31.828575,-81.61617,Liberty County,28303,40916
908,31711,Andersonville,GA,32.195361,-84.137,Cook County,18912,967
909,31567,West Green,GA,31.631943,-82.71829,Athens County,23750,842
910,31747,Ellenton,GA,31.176563,-83.58801,Manatee County,11131,156
911,30396,Atlanta,GA,33.844371,-84.47405,Fulton County,,
912,30708,Cisco,GA,34.945576,-84.7113,Benton County,33011,234
913,31294,Macon,GA,32.806707,-83.691315,Bibb County,,
914,30449,Oliver,GA,32.528104,-81.533198,Tulsa County,25625,163
915,30096,Duluth,GA,33.979401,-84.15118000000002,St. Louis County,31159,67959
916,30023,Alpharetta,GA,33.844371,-84.47405,Fulton County,,
917,31098,Warner Robins,GA,32.614742,-83.59829,Houston County,27158,3649
918,31211,Macon,GA,32.878304,-83.59963,Bibb County,23678,15488
919,31735,Cobb,GA,31.959367,-83.96028000000003,McDonald County,15755,715
920,31997,Columbus,GA,32.491005,-84.874123,Franklin County,,
921,31416,Savannah,GA,32.005255,-81.04771099999998,Chatham County,,
922,30276,Senoia,GA,33.281102000000004,-84.58017,Coweta County,34839,15245
923,30530,Commerce,GA,34.209907,-83.38389000000002,Jackson County,25841,6330
924,30916,Augusta,GA,33.386041,-82.09099599999998,Richmond County,,
925,31775,Omega,GA,31.334062,-83.59971,Tulsa County,21320,3339
926,31632,Hahira,GA,30.991859,-83.36415,Lowndes County,26817,12958
927,31643,Quitman,GA,30.783639,-83.55343,Wood County,24644,9062
928,31904,Columbus,GA,32.513391,-84.97753,Franklin County,26278,33908
929,30292,Williamson,GA,33.169646,-84.37168,Wayne County,27884,5772
930,30061,Marietta,GA,33.932842,-84.556004,Cobb County,,
931,31197,Atlanta,GA,33.844371,-84.47405,Fulton County,,
932,30215,Fayetteville,GA,33.40147,-84.46271,Cumberland County,38562,36441
933,31327,Sapelo Island,GA,31.423776,-81.27064,McIntosh County,45649,187
934,30371,Atlanta,GA,33.844371,-84.47405,Fulton County,,
935,31033,Haddock,GA,33.053288,-83.43902,Sedgwick County,32917,1815
936,30442,Millen,GA,32.802448,-81.98380999999998,Jenkins County,17210,7617
937,30297,Forest Park,GA,33.615409,-84.36704,,20175,28077
938,30596,Alto,GA,34.629391,-83.509934,Cherokee County,,
939,30092,Norcross,GA,33.9692,-84.23261,Gwinnett County,34381,35419
940,30324,Atlanta,GA,33.818304,-84.35779000000002,Fulton County,49470,26818
941,30361,Atlanta,GA,33.844371,-84.47405,Fulton County,,
942,30538,Eastanollee,GA,34.511618,-83.25811,Stephens County,22088,3120
943,30535,Demorest,GA,34.573072,-83.55991999999998,Habersham County,24391,7431
944,31090,Toomsboro,GA,32.801223,-83.06671,Wilkinson County,17121,959
945,30643,Hartwell,GA,34.366948,-82.9201,Hart County,21124,16009
946,31196,Atlanta,GA,33.844371,-84.47405,Fulton County,,
947,30101,Acworth,GA,34.052285,-84.68483,Cobb County,38300,58041
948,30421,Collins,GA,32.186824,-82.10699,Nowata County,22727,3322
949,30007,Marietta,GA,33.912473,-84.557181,Cobb County,,
950,30116,Carrollton,GA,33.560454,-85.02254,Dallas County,27072,24161
951,30273,Rex,GA,33.582877,-84.26906,New York County,29719,14663
952,31824,Preston,GA,32.051618,-84.53419,Montgomery County,20767,1695
953,31329,Springfield,GA,32.390879,-81.32427,Greene County,27305,9950
954,30126,Mableton,GA,33.817738,-84.56087,Cobb County,36417,41665
955,30318,Atlanta,GA,33.786805,-84.43700000000003,Fulton County,28256,54152
956,30285,The Rock,GA,32.995865,-84.25092,Washington County,17227,639
957,30326,Atlanta,GA,33.849853,-84.3606,Fulton County,56250,6030
958,30423,Daisy,GA,32.150061,-81.83478000000002,Benton County,18750,121
959,30323,Atlanta,GA,33.844371,-84.47405,Fulton County,,
960,31782,Putney,GA,31.543065,-84.219594,Windham County,,
961,31759,Iron City,GA,31.011595,-84.80242,Jefferson County,,
962,30127,Powder Springs,GA,33.87455300000001,-84.68784000000002,Cobb County,34615,67688
963,31322,Pooler,GA,32.110421,-81.24568000000002,Chatham County,40454,25459
964,30325,Atlanta,GA,33.844371,-84.47405,Fulton County,,
965,31796,Warwick,GA,31.782466,-83.86973,Kent County,18021,1130
966,31410,Savannah,GA,32.022019,-80.99193000000002,Chatham County,40699,24445
967,30601,Athens,GA,33.979015999999994,-83.36423,,14927,23685
968,30104,Aragon,GA,34.065792,-85.07226999999997,,25169,4960
969,30123,Cassville,GA,34.244178999999995,-84.84568399999998,Barry County,,
970,31791,Sylvester,GA,31.536886,-83.86041,Worth County,23805,12138
971,30388,Atlanta,GA,33.844371,-84.47405,Fulton County,,
972,30329,Atlanta,GA,33.827554,-84.32355,Fulton County,32905,27878
973,30648,Lexington,GA,33.863779,-83.06063,Fayette County,24657,3094
974,30304,Atlanta,GA,33.848196,-84.429296,Fulton County,,
975,30120,Cartersville,GA,34.167327,-84.82764,Bartow County,28140,41253
976,30555,McCaysville,GA,34.977037,-84.39839,Fannin County,21648,2273
977,31722,Berlin,GA,31.067313,-83.62288000000002,,20714,496
978,30392,Atlanta,GA,33.844371,-84.47405,Fulton County,,
979,31757,Thomasville,GA,30.883208000000003,-83.91237,Thomas County,28055,10764
980,31794,Tifton,GA,31.459666,-83.51083,Tift County,22670,27308
981,30088,Stone Mountain,GA,33.762106,-84.17938000000002,DeKalb County,23763,29984
982,30639,Franklin Springs,GA,34.281721000000005,-83.14746,Franklin County,,
983,30283,Jackson,GA,33.295159000000005,-83.965099,Montgomery County,,
984,31710,Americus,GA,32.051235,-84.181547,Sumter County,,
985,30350,Atlanta,GA,33.97285,-84.32775,Fulton County,36549,39464
986,31037,Helena,GA,32.094127,-82.91713,Lewis and Clark County,16687,4619
987,30134,Douglasville,GA,33.769636,-84.74967,Douglas County,26846,44114
988,30455,Rocky Ford,GA,32.697762,-81.81036,Otero County,22095,465
989,30203,Brooks,GA,33.288993,-84.464401,Wilson County,,
990,31402,Savannah,GA,31.971394,-81.07155999999998,Chatham County,,
991,30152,Kennesaw,GA,34.002146999999994,-84.63391999999997,Cobb County,39777,43310
992,30655,Monroe,GA,33.786041,-83.69901,Ouachita Parish,26088,25210
993,30376,Atlanta,GA,33.844371,-84.47405,Fulton County,,
994,31038,Hillsboro,GA,33.172786,-83.63554,Washington County,28059,566
